Compound ID,Concentration (M),% Inhibition
396,0.05,0.0
397,0.002,0.0
397,0.004,0.0
397,0.006,0.0
397,0.008,0.0
397,0.01,0.0
397,0.02,0.0
397,0.03,0.0
397,0.04,0.0
397,0.05,0.0
398,0.002,0.0
398,0.004,0.0
398,0.006,0.0
398,0.008,0.0
398,0.01,0.0
398,0.02,0.0
398,0.03,0.0
398,0.04,0.0
398,0.05,0.0
399,0.002,0.0
399,0.004,0.0
399,0.006,0.0
399,0.008,0.0
399,0.01,0.0
399,0.02,0.0
399,0.03,0.0
399,0.04,0.0
399,0.05,0.0
400,0.002,0.0
400,0.004,0.0
400,0.006,0.0
400,0.008,0.0
400,0.01,0.0
400,0.02,0.0
400,0.03,0.0
400,0.04,0.0
400,0.05,0.0
401,0.002,0.0
401,0.004,0.0
401,0.006,0.0
401,0.008,0.0
401,0.01,0.0
401,0.02,0.0
401,0.03,0.0
401,0.04,0.0
401,0.05,0.0
402,0.002,0.0
402,0.004,0.0
402,0.006,0.0
402,0.008,0.0
402,0.01,0.0
402,0.02,0.0
402,0.03,0.0
402,0.04,0.0
402,0.05,0.0
403,0.002,0.0
403,0.004,0.0
403,0.006,0.0
403,0.008,0.0
403,0.01,0.0
403,0.02,0.0
403,0.03,0.0
403,0.04,0.0
403,0.05,0.0
404,0.002,0.0
404,0.004,0.0
404,0.006,0.0
404,0.008,0.0
404,0.01,0.0
404,0.02,0.0
404,0.03,0.0
404,0.04,0.0
404,0.05,0.0
405,0.002,0.0
405,0.004,0.0
405,0.006,0.0
405,0.008,0.0
405,0.01,0.0
405,0.02,0.0
405,0.03,0.0
405,0.04,0.0
405,0.05,0.0
406,0.002,0.0
406,0.004,0.0
406,0.006,0.0
406,0.008,0.0
406,0.01,0.0
406,0.02,0.0
406,0.03,0.0
406,0.04,0.0
406,0.05,0.0
407,0.002,0.0
407,0.004,0.0
407,0.006,0.0
407,0.008,0.0
407,0.01,0.0
407,0.02,0.0
407,0.03,0.0
407,0.04,0.0
407,0.05,0.0
408,0.002,0.0
408,0.004,0.0
408,0.006,0.0
408,0.008,0.0
408,0.01,0.0
408,0.02,0.0
408,0.03,0.0
408,0.04,0.0
408,0.05,0.0
409,0.002,0.0
409,0.004,0.0
409,0.006,0.0
409,0.008,0.0
409,0.01,0.0
409,0.02,0.0
409,0.03,0.0
409,0.04,0.0
409,0.05,0.0
410,0.002,0.0
410,0.004,0.0
410,0.006,0.0
410,0.008,0.0
410,0.01,0.0
410,0.02,0.0
410,0.03,0.0
410,0.04,0.0
410,0.05,0.0
411,0.002,0.0
411,0.004,0.0
411,0.006,0.0
411,0.008,0.0
411,0.01,0.0
411,0.02,0.0
411,0.03,0.0
411,0.04,0.0
411,0.05,0.0
412,0.002,0.0
412,0.004,0.0
412,0.006,0.0
412,0.008,0.0
412,0.01,0.0
412,0.02,0.0
412,0.03,0.0
412,0.04,0.0
412,0.05,0.0
413,0.002,0.0
413,0.004,0.0
413,0.006,0.0
413,0.008,0.0
413,0.01,0.0
413,0.02,0.0
413,0.03,0.0
413,0.04,0.0
413,0.05,0.0
414,0.002,0.0
414,0.004,0.0
414,0.006,0.0
414,0.008,0.0
414,0.01,0.0
414,0.02,0.0
414,0.03,0.0
414,0.04,0.0
414,0.05,0.0
415,0.002,0.0
415,0.004,0.0
415,0.006,0.0
415,0.008,0.0
415,0.01,0.0
415,0.02,0.0
415,0.03,0.0
415,0.04,0.0
415,0.05,0.0
416,0.002,0.0
416,0.004,0.0
416,0.006,0.0
416,0.008,0.0
416,0.01,0.0
416,0.02,0.0
416,0.03,0.0
416,0.04,0.0
416,0.05,0.0
417,0.002,0.0
417,0.004,0.0
417,0.006,0.0
417,0.008,0.0
417,0.01,0.0
417,0.02,0.0
417,0.03,0.0
417,0.04,0.0
417,0.05,0.0
418,0.002,0.0
418,0.004,0.0
418,0.006,0.0
418,0.008,0.0
418,0.01,0.0
418,0.02,0.0
418,0.03,0.0
418,0.04,0.0
418,0.05,0.0
419,0.002,0.0
419,0.004,0.0
419,0.006,0.0
419,0.008,0.0
419,0.01,0.0
419,0.02,0.0
419,0.03,0.0
419,0.04,0.0
419,0.05,0.0
420,0.002,0.0
420,0.004,0.0
420,0.006,0.0
420,0.008,0.0
420,0.01,0.0
420,0.02,0.0
420,0.03,0.0
420,0.04,0.0
420,0.05,0.0
421,0.002,0.0
421,0.004,0.0
421,0.006,0.0
421,0.008,0.0
421,0.01,0.0
421,0.02,0.0
421,0.03,0.0
421,0.04,0.0
421,0.05,0.0
422,0.002,0.0
422,0.004,0.0
422,0.006,0.0
422,0.008,0.0
422,0.01,0.0
422,0.02,0.0
422,0.03,0.0
422,0.04,0.0
422,0.05,0.0
423,0.002,0.0
423,0.004,0.0
423,0.006,0.0
423,0.008,0.0
423,0.01,0.0
423,0.02,0.0
423,0.03,0.0
423,0.04,0.0
423,0.05,0.0
424,0.002,0.0
424,0.004,0.0
424,0.006,0.0
424,0.008,0.0
424,0.01,0.0
424,0.02,0.0
424,0.03,0.0
424,0.04,0.0
424,0.05,0.0
425,0.002,0.0
425,0.004,0.0
425,0.006,0.0
425,0.008,0.0
425,0.01,0.0
425,0.02,0.0
425,0.03,0.0
425,0.04,0.0
425,0.05,0.0
426,0.002,0.0
426,0.004,0.0
426,0.006,0.0
426,0.008,0.0
426,0.01,0.0
426,0.02,0.0
426,0.03,0.0
426,0.04,0.0
426,0.05,0.0
427,0.002,0.0
427,0.004,0.0
427,0.006,0.0
427,0.008,0.0
427,0.01,0.0
427,0.02,0.0
427,0.03,0.0
427,0.04,0.0
427,0.05,0.0
428,0.002,0.0
428,0.004,0.0
428,0.006,0.0
428,0.008,0.0
428,0.01,0.0
428,0.02,0.0
428,0.03,0.0
428,0.04,0.0
428,0.05,0.0
429,0.002,0.0
429,0.004,0.0
429,0.006,0.0
429,0.008,0.0
429,0.01,0.0
429,0.02,0.0
429,0.03,0.0
429,0.04,0.0
429,0.05,0.0
430,0.002,0.0
430,0.004,0.0
430,0.006,0.0
430,0.008,0.0
430,0.01,0.0
430,0.02,0.0
430,0.03,0.0
430,0.04,0.0
430,0.05,0.0
431,0.002,0.0
431,0.004,0.0
431,0.006,0.0
431,0.008,0.0
431,0.01,0.0
431,0.02,0.0
431,0.03,0.0
431,0.04,0.0
431,0.05,0.0
432,0.002,0.0
432,0.004,0.0
432,0.006,0.0
432,0.008,0.0
432,0.01,0.0
432,0.02,0.0
432,0.03,0.0
432,0.04,0.0
432,0.05,0.0
433,0.002,0.0
433,0.004,0.0
433,0.006,0.0
433,0.008,0.0
433,0.01,0.0
433,0.02,0.0
433,0.03,0.0
433,0.04,0.0
433,0.05,0.0
434,0.002,0.0
434,0.004,0.0
434,0.006,0.0
434,0.008,0.0
434,0.01,0.0
434,0.02,0.0
434,0.03,0.0
434,0.04,0.0
434,0.05,0.0
435,0.002,0.0
435,0.004,0.0
435,0.006,0.0
435,0.008,0.0
435,0.01,0.0
435,0.02,0.0
435,0.03,0.0
435,0.04,0.0
435,0.05,0.0
436,0.002,0.0
436,0.004,0.0
436,0.006,0.0
436,0.008,0.0
436,0.01,0.0
436,0.02,0.0
436,0.03,0.0
436,0.04,0.0
436,0.05,0.0
437,0.002,0.0
437,0.004,0.0
437,0.006,0.0
437,0.008,0.0
437,0.01,0.0
437,0.02,0.0
437,0.03,0.0
437,0.04,0.0
437,0.05,0.0
438,0.002,0.0
438,0.004,0.0
438,0.006,0.0
438,0.008,0.0
438,0.01,0.0
438,0.02,0.0
438,0.03,0.0
438,0.04,0.0
438,0.05,0.0
439,0.002,0.0
439,0.004,0.0
439,0.006,0.0
439,0.008,0.0
439,0.01,0.0
439,0.02,0.0
439,0.03,0.0
439,0.04,0.0
439,0.05,0.0
440,0.002,0.0
440,0.004,0.0
440,0.006,0.0
440,0.008,0.0
440,0.01,0.0
440,0.02,0.0
440,0.03,0.0
440,0.04,0.0
440,0.05,0.0
441,0.002,0.0
441,0.004,0.0
441,0.006,0.0
441,0.008,0.0
441,0.01,0.0
441,0.02,0.0
441,0.03,0.0
441,0.04,0.0
441,0.05,0.0
442,0.002,0.0
442,0.004,0.0
442,0.006,0.0
442,0.008,0.0
442,0.01,0.0
442,0.02,0.0
442,0.03,0.0
442,0.04,0.0
442,0.05,0.0
443,0.002,0.0
443,0.004,0.0
443,0.006,0.0
443,0.008,0.0
443,0.01,0.0
443,0.02,0.0
443,0.03,0.0
443,0.04,0.0
443,0.05,0.0
444,0.002,0.0
444,0.004,0.0
444,0.006,0.0
444,0.008,0.0
444,0.01,0.0
444,0.02,0.0
444,0.03,0.0
444,0.04,0.0
444,0.05,0.0
445,0.002,0.0
445,0.004,0.0
445,0.006,0.0
445,0.008,0.0
445,0.01,0.0
445,0.02,0.0
445,0.03,0.0
445,0.04,0.0
445,0.05,0.0
446,0.002,0.0
446,0.004,0.0
446,0.006,0.0
446,0.008,0.0
446,0.01,0.0
446,0.02,0.0
446,0.03,0.0
446,0.04,0.0
446,0.05,0.0
447,0.002,0.0
447,0.004,0.0
447,0.006,0.0
447,0.008,0.0
447,0.01,0.0
447,0.02,0.0
447,0.03,0.0
447,0.04,0.0
447,0.05,0.0
448,0.002,0.0
448,0.004,0.0
448,0.006,0.0
448,0.008,0.0
448,0.01,0.0
448,0.02,0.0
448,0.03,0.0
448,0.04,0.0
448,0.05,0.0
449,0.002,0.0
449,0.004,0.0
449,0.006,0.0
449,0.008,0.0
449,0.01,0.0
449,0.02,0.0
449,0.03,0.0
449,0.04,0.0
449,0.05,0.0
450,0.002,0.0
450,0.004,0.0
450,0.006,0.0
450,0.008,0.0
450,0.01,0.0
450,0.02,0.0
450,0.03,0.0
450,0.04,0.0
450,0.05,0.0
451,0.002,0.0
451,0.004,0.0
451,0.006,0.0
451,0.008,0.0
451,0.01,0.0
451,0.02,0.0
451,0.03,0.0
451,0.04,0.0
451,0.05,0.0
452,0.002,0.0
452,0.004,0.0
452,0.006,0.0
452,0.008,0.0
452,0.01,0.0
452,0.02,0.0
452,0.03,0.0
452,0.04,0.0
452,0.05,0.0
453,0.002,0.0
453,0.004,0.0
453,0.006,0.0
453,0.008,0.0
453,0.01,0.0
453,0.02,0.0
453,0.03,0.0
453,0.04,0.0
453,0.05,0.0
454,0.002,0.0
454,0.004,0.0
454,0.006,0.0
454,0.008,0.0
454,0.01,0.0
454,0.02,0.0
454,0.03,0.0
454,0.04,0.0
454,0.05,0.0
455,0.002,0.0
455,0.004,0.0
455,0.006,0.0
455,0.008,0.0
455,0.01,0.0
455,0.02,0.0
455,0.03,0.0
455,0.04,0.0
455,0.05,0.0
456,0.002,0.0
456,0.004,0.0
456,0.006,0.0
456,0.008,0.0
456,0.01,0.0
456,0.02,0.0
456,0.03,0.0
456,0.04,0.0
456,0.05,0.0
457,0.002,0.0
457,0.004,0.0
457,0.006,0.0
457,0.008,0.0
457,0.01,0.0
457,0.02,0.0
457,0.03,0.0
457,0.04,0.0
457,0.05,0.0
458,0.002,0.0
458,0.004,0.0
458,0.006,0.0
458,0.008,0.0
458,0.01,0.0
458,0.02,0.0
458,0.03,0.0
458,0.04,0.0
458,0.05,0.0
459,0.002,0.0
459,0.004,0.0
459,0.006,0.0
459,0.008,0.0
459,0.01,0.0
459,0.02,0.0
459,0.03,0.0
459,0.04,0.0
459,0.05,0.0
460,0.002,0.0
460,0.004,0.0
460,0.006,0.0
460,0.008,0.0
460,0.01,0.0
460,0.02,0.0
460,0.03,0.0
460,0.04,0.0
460,0.05,0.0
461,0.002,0.0
461,0.004,0.0
461,0.006,0.0
461,0.008,0.0
461,0.01,0.0
461,0.02,0.0
461,0.03,0.0
461,0.04,0.0
461,0.05,0.0
462,0.002,0.0
462,0.004,0.0
462,0.006,0.0
462,0.008,0.0
462,0.01,0.0
462,0.02,0.0
462,0.03,0.0
462,0.04,0.0
462,0.05,0.0
463,0.002,0.0
463,0.004,0.0
463,0.006,0.0
463,0.008,0.0
463,0.01,0.0
463,0.02,0.0
463,0.03,0.0
463,0.04,0.0
463,0.05,0.0
464,0.002,0.0
464,0.004,0.0
464,0.006,0.0
464,0.008,0.0
464,0.01,0.0
464,0.02,0.0
464,0.03,0.0
464,0.04,0.0
464,0.05,0.0
465,0.002,0.0
465,0.004,0.0
465,0.006,0.0
465,0.008,0.0
465,0.01,0.0
465,0.02,0.0
465,0.03,0.0
465,0.04,0.0
465,0.05,0.0
466,0.002,0.0
466,0.004,0.0
466,0.006,0.0
466,0.008,0.0
466,0.01,0.0
466,0.02,0.0
466,0.03,0.0
466,0.04,0.0
466,0.05,0.0
467,0.002,0.0
467,0.004,0.0
467,0.006,0.0
467,0.008,0.0
467,0.01,0.0
467,0.02,0.0
467,0.03,0.0
467,0.04,0.0
467,0.05,0.0
468,0.002,0.0
468,0.004,0.0
468,0.006,0.0
468,0.008,0.0
468,0.01,0.0
468,0.02,0.0
468,0.03,0.0
468,0.04,0.0
468,0.05,0.0
469,0.002,0.0
469,0.004,0.0
469,0.006,0.0
469,0.008,0.0
469,0.01,0.0
469,0.02,0.0
469,0.03,0.0
469,0.04,0.0
469,0.05,0.0
470,0.002,0.0
470,0.004,0.0
470,0.006,0.0
470,0.008,0.0
470,0.01,0.0
470,0.02,0.0
470,0.03,0.0
470,0.04,0.0
470,0.05,0.0
471,0.002,0.0
471,0.004,0.0
471,0.006,0.0
471,0.008,0.0
471,0.01,0.0
471,0.02,0.0
471,0.03,0.0
471,0.04,0.0
471,0.05,0.0
472,0.002,0.0
472,0.004,0.0
472,0.006,0.0
472,0.008,0.0
472,0.01,0.0
472,0.02,0.0
472,0.03,0.0
472,0.04,0.0
472,0.05,0.0
473,0.002,0.0
473,0.004,0.0
473,0.006,0.0
473,0.008,0.0
473,0.01,0.0
473,0.02,0.0
473,0.03,0.0
473,0.04,0.0
473,0.05,0.0
474,0.002,0.0
474,0.004,0.0
474,0.006,0.0
474,0.008,0.0
474,0.01,0.0
474,0.02,0.0
474,0.03,0.0
474,0.04,0.0
474,0.05,0.0
475,0.002,0.0
475,0.004,0.0
475,0.006,0.0
475,0.008,0.0
475,0.01,0.0
475,0.02,0.0
475,0.03,0.0
475,0.04,0.0
475,0.05,0.0
476,0.002,0.0
476,0.004,0.0
476,0.006,0.0
476,0.008,0.0
476,0.01,0.0
476,0.02,0.0
476,0.03,0.0
476,0.04,0.0
476,0.05,0.0
477,0.002,0.0
477,0.004,0.0
477,0.006,0.0
477,0.008,0.0
477,0.01,0.0
477,0.02,0.0
477,0.03,0.0
477,0.04,0.0
477,0.05,0.0
478,0.002,0.0
478,0.004,0.0
478,0.006,0.0
478,0.008,0.0
478,0.01,0.0
478,0.02,0.0
478,0.03,0.0
478,0.04,0.0
478,0.05,0.0
479,0.002,0.0
479,0.004,0.0
479,0.006,0.0
479,0.008,0.0
479,0.01,0.0
479,0.02,0.0
479,0.03,0.0
479,0.04,0.0
479,0.05,0.0
480,0.002,0.0
480,0.004,0.0
480,0.006,0.0
480,0.008,0.0
480,0.01,0.0
480,0.02,0.0
480,0.03,0.0
480,0.04,0.0
480,0.05,0.0
481,0.002,0.0
481,0.004,0.0
481,0.006,0.0
481,0.008,0.0
481,0.01,0.0
481,0.02,0.0
481,0.03,0.0
481,0.04,0.0
481,0.05,0.0
482,0.002,0.0
482,0.004,0.0
482,0.006,0.0
482,0.008,0.0
482,0.01,0.0
482,0.02,0.0
482,0.03,0.0
482,0.04,0.0
482,0.05,0.0
483,0.002,0.0
483,0.004,0.0
483,0.006,0.0
483,0.008,0.0
483,0.01,0.0
483,0.02,0.0
483,0.03,0.0
483,0.04,0.0
483,0.05,0.0
484,0.002,0.0
484,0.004,0.0
484,0.006,0.0
484,0.008,0.0
484,0.01,0.0
484,0.02,0.0
484,0.03,0.0
484,0.04,0.0
484,0.05,0.0
485,0.002,0.0
485,0.004,0.0
485,0.006,0.0
485,0.008,0.0
485,0.01,0.0
485,0.02,0.0
485,0.03,0.0
485,0.04,0.0
485,0.05,0.0
486,0.002,0.0
486,0.004,0.0
486,0.006,0.0
486,0.008,0.0
486,0.01,0.0
486,0.02,0.0
486,0.03,0.0
486,0.04,0.0
486,0.05,0.0
487,0.002,0.0
487,0.004,0.0
487,0.006,0.0
487,0.008,0.0
487,0.01,0.0
487,0.02,0.0
487,0.03,0.0
487,0.04,0.0
487,0.05,0.0
488,0.002,0.0
488,0.004,0.0
488,0.006,0.0
488,0.008,0.0
488,0.01,0.0
488,0.02,0.0
488,0.03,0.0
488,0.04,0.0
488,0.05,0.0
489,0.002,0.0
489,0.004,0.0
489,0.006,0.0
489,0.008,0.0
489,0.01,0.0
489,0.02,0.0
489,0.03,0.0
489,0.04,0.0
489,0.05,0.0
490,0.002,0.0
490,0.004,0.0
490,0.006,0.0
490,0.008,0.0
490,0.01,0.0
490,0.02,0.0
490,0.03,0.0
490,0.04,0.0
490,0.05,0.0
491,0.002,0.0
491,0.004,0.0
491,0.006,0.0
491,0.008,0.0
491,0.01,0.0
491,0.02,0.0
491,0.03,0.0
491,0.04,0.0
491,0.05,0.0
492,0.002,0.0
492,0.004,0.0
492,0.006,0.0
492,0.008,0.0
492,0.01,0.0
492,0.02,0.0
492,0.03,0.0
492,0.04,0.0
492,0.05,0.0
493,0.002,0.0
493,0.004,0.0
493,0.006,0.0
493,0.008,0.0
493,0.01,0.0
493,0.02,0.0
493,0.03,0.0
493,0.04,0.0
493,0.05,0.0
494,0.002,0.0
494,0.004,0.0
494,0.006,0.0
494,0.008,0.0
494,0.01,0.0
494,0.02,0.0
494,0.03,0.0
494,0.04,0.0
494,0.05,0.0
495,0.002,0.0
495,0.004,0.0
495,0.006,0.0
495,0.008,0.0
495,0.01,0.0
495,0.02,0.0
495,0.03,0.0
495,0.04,0.0
495,0.05,0.0
496,0.002,0.0
496,0.004,0.0
496,0.006,0.0
496,0.008,0.0
496,0.01,0.0
496,0.02,0.0
496,0.03,0.0
496,0.04,0.0
496,0.05,0.0
497,0.002,0.0
497,0.004,0.0
497,0.006,0.0
497,0.008,0.0
497,0.01,0.0
497,0.02,0.0
497,0.03,0.0
497,0.04,0.0
497,0.05,0.0
498,0.002,0.0
498,0.004,0.0
498,0.006,0.0
498,0.008,0.0
498,0.01,0.0
498,0.02,0.0
498,0.03,0.0
498,0.04,0.0
498,0.05,0.0
499,0.002,0.0
499,0.004,0.0
499,0.006,0.0
499,0.008,0.0
499,0.01,0.0
499,0.02,0.0
499,0.03,0.0
499,0.04,0.0
499,0.05,0.0
500,0.002,0.0
500,0.004,0.0
500,0.006,0.0
500,0.008,0.0
500,0.01,0.0
500,0.02,0.0
500,0.03,0.0
500,0.04,0.0
500,0.05,0.0
501,0.002,0.0
501,0.004,0.0
501,0.006,0.0
501,0.008,0.0
501,0.01,0.0
501,0.02,0.0
501,0.03,0.0
501,0.04,0.0
501,0.05,0.0
502,0.002,0.0
502,0.004,0.0
502,0.006,0.0
502,0.008,0.0
502,0.01,0.0
502,0.02,0.0
502,0.03,0.0
502,0.04,0.0
502,0.05,0.0
503,0.002,0.0
503,0.004,0.0
503,0.006,0.0
503,0.008,0.0
503,0.01,0.0
503,0.02,0.0
503,0.03,0.0
503,0.04,0.0
503,0.05,0.0
504,0.002,0.0
504,0.004,0.0
504,0.006,0.0
504,0.008,0.0
504,0.01,0.0
504,0.02,0.0
504,0.03,0.0
504,0.04,0.0
504,0.05,0.0
505,0.002,0.0
505,0.004,0.0
505,0.006,0.0
505,0.008,0.0
505,0.01,0.0
505,0.02,0.0
505,0.03,0.0
505,0.04,0.0
505,0.05,0.0
506,0.002,0.0
506,0.004,0.0
506,0.006,0.0
506,0.008,0.0
506,0.01,0.0
506,0.02,0.0
506,0.03,0.0
506,0.04,0.0
506,0.05,0.0
507,0.002,0.0
507,0.004,0.0
507,0.006,0.0
507,0.008,0.0
507,0.01,0.0
507,0.02,0.0
507,0.03,0.0
507,0.04,0.0
507,0.05,0.0
508,0.002,0.0
508,0.004,0.0
508,0.006,0.0
508,0.008,0.0
508,0.01,0.0
508,0.02,0.0
508,0.03,0.0
508,0.04,0.0
508,0.05,0.0
509,0.002,0.0
509,0.004,0.0
509,0.006,0.0
509,0.008,0.0
509,0.01,0.0
509,0.02,0.0
509,0.03,0.0
509,0.04,0.0
509,0.05,0.0
510,0.002,0.0
510,0.004,0.0
510,0.006,0.0
510,0.008,0.0
510,0.01,0.0
510,0.02,0.0
510,0.03,0.0
510,0.04,0.0
510,0.05,0.0
511,0.002,0.0
511,0.004,0.0
511,0.006,0.0
511,0.008,0.0
511,0.01,0.0
511,0.02,0.0
511,0.03,0.0
511,0.04,0.0
511,0.05,0.0
512,0.002,0.0
512,0.004,0.0
512,0.006,0.0
512,0.008,0.0
512,0.01,0.0
512,0.02,0.0
512,0.03,0.0
512,0.04,0.0
512,0.05,0.0
513,0.002,0.0
513,0.004,0.0
513,0.006,0.0
513,0.008,0.0
513,0.01,0.0
513,0.02,0.0
513,0.03,0.0
513,0.04,0.0
513,0.05,0.0
514,0.002,0.0
514,0.004,0.0
514,0.006,0.0
514,0.008,0.0
514,0.01,0.0
514,0.02,0.0
514,0.03,0.0
514,0.04,0.0
514,0.05,0.0
515,0.002,0.0
515,0.004,0.0
515,0.006,0.0
515,0.008,0.0
515,0.01,0.0
515,0.02,0.0
515,0.03,0.0
515,0.04,0.0
515,0.05,0.0
516,0.002,0.0
516,0.004,0.0
516,0.006,0.0
516,0.008,0.0
516,0.01,0.0
516,0.02,0.0
516,0.03,0.0
516,0.04,0.0
516,0.05,0.0
517,0.002,0.0
517,0.004,0.0
517,0.006,0.0
517,0.008,0.0
517,0.01,0.0
517,0.02,0.0
517,0.03,0.0
517,0.04,0.0
517,0.05,0.0
518,0.002,0.0
518,0.004,0.0
518,0.006,0.0
518,0.008,0.0
518,0.01,0.0
518,0.02,0.0
518,0.03,0.0
518,0.04,0.0
518,0.05,0.0
519,0.002,0.0
519,0.004,0.0
519,0.006,0.0
519,0.008,0.0
519,0.01,0.0
519,0.02,0.0
519,0.03,0.0
519,0.04,0.0
519,0.05,0.0
520,0.002,0.0
520,0.004,0.0
520,0.006,0.0
520,0.008,0.0
520,0.01,0.0
520,0.02,0.0
520,0.03,0.0
520,0.04,0.0
520,0.05,0.0
521,0.002,0.0
521,0.004,0.0
521,0.006,0.0
521,0.008,0.0
521,0.01,0.0
521,0.02,0.0
521,0.03,0.0
521,0.04,0.0
521,0.05,0.0
522,0.002,0.0
522,0.004,0.0
522,0.006,0.0
522,0.008,0.0
522,0.01,0.0
522,0.02,0.0
522,0.03,0.0
522,0.04,0.0
522,0.05,0.0
523,0.002,0.0
523,0.004,0.0
523,0.006,0.0
523,0.008,0.0
523,0.01,0.0
523,0.02,0.0
523,0.03,0.0
523,0.04,0.0
523,0.05,0.0
524,0.002,0.0
524,0.004,0.0
524,0.006,0.0
524,0.008,0.0
524,0.01,0.0
524,0.02,0.0
524,0.03,0.0
524,0.04,0.0
524,0.05,0.0
525,0.002,0.0
525,0.004,0.0
525,0.006,0.0
525,0.008,0.0
525,0.01,0.0
525,0.02,0.0
525,0.03,0.0
525,0.04,0.0
525,0.05,0.0
526,0.002,0.0
526,0.004,0.0
526,0.006,0.0
526,0.008,0.0
526,0.01,0.0
526,0.02,0.0
526,0.03,0.0
526,0.04,0.0
526,0.05,0.0
527,0.002,0.0
527,0.004,0.0
527,0.006,0.0
527,0.008,0.0
527,0.01,0.0
527,0.02,0.0
527,0.03,0.0
527,0.04,0.0
527,0.05,0.0
528,0.002,0.0
528,0.004,0.0
528,0.006,0.0
528,0.008,0.0
528,0.01,0.0
528,0.02,0.0
528,0.03,0.0
528,0.04,0.0
528,0.05,0.0
529,0.002,0.0
529,0.004,0.0
529,0.006,0.0
529,0.008,0.0
529,0.01,0.0
529,0.02,0.0
529,0.03,0.0
529,0.04,0.0
529,0.05,0.0
530,0.002,0.0
530,0.004,0.0
530,0.006,0.0
530,0.008,0.0
530,0.01,0.0
530,0.02,0.0
530,0.03,0.0
530,0.04,0.0
530,0.05,0.0
531,0.002,0.0
531,0.004,0.0
531,0.006,0.0
531,0.008,0.0
531,0.01,0.0
531,0.02,0.0
531,0.03,0.0
531,0.04,0.0
531,0.05,0.0
532,0.002,0.0
532,0.004,0.0
532,0.006,0.0
532,0.008,0.0
532,0.01,0.0
532,0.02,0.0
532,0.03,0.0
532,0.04,0.0
532,0.05,0.0
533,0.002,0.0
533,0.004,0.0
533,0.006,0.0
533,0.008,0.0
533,0.01,0.0
533,0.02,0.0
533,0.03,0.0
533,0.04,0.0
533,0.05,0.0
534,0.002,0.0
534,0.004,0.0
534,0.006,0.0
534,0.008,0.0
534,0.01,0.0
534,0.02,0.0
534,0.03,0.0
534,0.04,0.0
534,0.05,0.0
535,0.002,0.0
535,0.004,0.0
535,0.006,0.0
535,0.008,0.0
535,0.01,0.0
535,0.02,0.0
535,0.03,0.0
535,0.04,0.0
535,0.05,0.0
536,0.002,0.0
536,0.004,0.0
536,0.006,0.0
536,0.008,0.0
536,0.01,0.0
536,0.02,0.0
536,0.03,0.0
536,0.04,0.0
536,0.05,0.0
537,0.002,0.0
537,0.004,0.0
537,0.006,0.0
537,0.008,0.0
537,0.01,0.0
537,0.02,0.0
537,0.03,0.0
537,0.04,0.0
537,0.05,0.0
538,0.002,0.0
538,0.004,0.0
538,0.006,0.0
538,0.008,0.0
538,0.01,0.0
538,0.02,0.0
538,0.03,0.0
538,0.04,0.0
538,0.05,0.0
539,0.002,0.0
539,0.004,0.0
539,0.006,0.0
539,0.008,0.0
539,0.01,0.0
539,0.02,0.0
539,0.03,0.0
539,0.04,0.0
539,0.05,0.0
540,0.002,0.0
540,0.004,0.0
540,0.006,0.0
540,0.008,0.0
540,0.01,0.0
540,0.02,0.0
540,0.03,0.0
540,0.04,0.0
540,0.05,0.0
541,0.002,0.0
541,0.004,0.0
541,0.006,0.0
541,0.008,0.0
541,0.01,0.0
541,0.02,0.0
541,0.03,0.0
541,0.04,0.0
541,0.05,0.0
542,0.002,0.0
542,0.004,0.0
542,0.006,0.0
542,0.008,0.0
542,0.01,0.0
542,0.02,0.0
542,0.03,0.0
542,0.04,0.0
542,0.05,0.0
543,0.002,0.0
543,0.004,0.0
543,0.006,0.0
543,0.008,0.0
543,0.01,0.0
543,0.02,0.0
543,0.03,0.0
543,0.04,0.0
543,0.05,0.0
544,0.002,0.0
544,0.004,0.0
544,0.006,0.0
544,0.008,0.0
544,0.01,0.0
544,0.02,0.0
544,0.03,0.0
544,0.04,0.0
544,0.05,0.0
545,0.002,0.0
545,0.004,0.0
545,0.006,0.0
545,0.008,0.0
545,0.01,0.0
545,0.02,0.0
545,0.03,0.0
545,0.04,0.0
545,0.05,0.0
546,0.002,0.0
546,0.004,0.0
546,0.006,0.0
546,0.008,0.0
546,0.01,0.0
546,0.02,0.0
546,0.03,0.0
546,0.04,0.0
546,0.05,0.0
547,0.002,0.0
547,0.004,0.0
547,0.006,0.0
547,0.008,0.0
547,0.01,0.0
547,0.02,0.0
547,0.03,0.0
547,0.04,0.0
547,0.05,0.0
548,0.002,0.0
548,0.004,0.0
548,0.006,0.0
548,0.008,0.0
548,0.01,0.0
548,0.02,0.0
548,0.03,0.0
548,0.04,0.0
548,0.05,0.0
549,0.002,0.0
549,0.004,0.0
549,0.006,0.0
549,0.008,0.0
549,0.01,0.0
549,0.02,0.0
549,0.03,0.0
549,0.04,0.0
549,0.05,0.0
550,0.002,0.0
550,0.004,0.0
550,0.006,0.0
550,0.008,0.0
550,0.01,0.0
550,0.02,0.0
550,0.03,0.0
550,0.04,0.0
550,0.05,0.0
551,0.002,0.0
551,0.004,0.0
551,0.006,0.0
551,0.008,0.0
551,0.01,0.0
551,0.02,0.0
551,0.03,0.0
551,0.04,0.0
551,0.05,0.0
552,0.002,0.0
552,0.004,0.0
